Contig name	Start	End	Scaffold name
9942	1128155	1134493	scaffold_5
9413	1134593	1141703	scaffold_5
9105	1141803	1151840	scaffold_5
9937	1151940	1161479	scaffold_5
10187	1161579	1169619	scaffold_5
9111	1169719	1188829	scaffold_5
9152	1188929	1194741	scaffold_5
9965	1194841	1197182	scaffold_5
10297	1197282	1199047	scaffold_5
9772	1199147	1204068	scaffold_5
10246	1204168	1208691	scaffold_5
4118	1208791	1210913	scaffold_5
3208	1211013	1212540	scaffold_5
812	1212640	1214568	scaffold_5
10209	1214668	1216551	scaffold_5
9799	1216651	1224884	scaffold_5
6398	1224984	1227448	scaffold_5
9704	1227548	1230909	scaffold_5
1633	1231009	1232496	scaffold_5
9239	1232596	1236104	scaffold_5
9881	1236204	1239214	scaffold_5
9318	1239314	1241448	scaffold_5
10172	1241548	1247571	scaffold_5
10070	1247671	1251629	scaffold_5
5144	1251729	1254314	scaffold_5
9249	1254414	1266772	scaffold_5
9127	1266872	1268207	scaffold_5
10082	1268307	1279821	scaffold_5
9849	1279921	1285956	scaffold_5
9208	1286056	1289445	scaffold_5
9541	1289545	1291878	scaffold_5
9752	1291978	1297301	scaffold_5
9644	1297401	1300393	scaffold_5
9204	0	4311	scaffold_6
9217	4411	16438	scaffold_6
9112	16538	23024	scaffold_6
9392	23124	30134	scaffold_6
7453	30234	34057	scaffold_6
9522	34157	40270	scaffold_6
10324	40370	43884	scaffold_6
3098	43984	46825	scaffold_6
9144	46925	50040	scaffold_6
10026	50140	57859	scaffold_6
10139	57959	71422	scaffold_6
9951	71522	80265	scaffold_6
4713	80365	83784	scaffold_6
10310	83884	91320	scaffold_6
9479	91420	97656	scaffold_6
9484	97756	105986	scaffold_6
9632	106086	110657	scaffold_6
9198	110757	114395	scaffold_6
9113	114495	121312	scaffold_6
9100	121412	122774	scaffold_6
6835	122874	124323	scaffold_6
9364	124423	126326	scaffold_6
10256	126426	135918	scaffold_6
10116	136018	145477	scaffold_6
10126	145577	148644	scaffold_6
10029	148744	152842	scaffold_6
9854	152942	158701	scaffold_6
10199	158801	160725	scaffold_6
2452	160825	163263	scaffold_6
9268	163363	165984	scaffold_6
9890	166084	169698	scaffold_6
214	169798	171261	scaffold_6
1463	171361	174151	scaffold_6
1374	174251	176557	scaffold_6
9782	176657	180020	scaffold_6
10312	180120	185250	scaffold_6
9637	185350	186838	scaffold_6
9987	186938	190049	scaffold_6
2387	190149	193536	scaffold_6
1572	193636	196238	scaffold_6
10306	196338	201444	scaffold_6
6597	201544	205578	scaffold_6
4915	205678	206919	scaffold_6
9285	207019	208616	scaffold_6
10016	208716	216180	scaffold_6
9911	216280	220653	scaffold_6
9846	220753	223908	scaffold_6
9934	224008	226542	scaffold_6
9455	226642	231825	scaffold_6
10124	231925	248075	scaffold_6
9281	248175	256534	scaffold_6
9453	256634	260491	scaffold_6
10452	260591	263479	scaffold_6
10346	263579	266720	scaffold_6
510	266820	268948	scaffold_6
4832	269048	272800	scaffold_6
9402	272900	285249	scaffold_6
10117	285349	292524	scaffold_6
9842	292624	299459	scaffold_6
9396	299559	301358	scaffold_6
9237	301458	303160	scaffold_6
9279	303260	304891	scaffold_6
4557	304991	306996	scaffold_6
9742	307096	316772	scaffold_6
9709	316872	319781	scaffold_6
1397	319881	324930	scaffold_6
10153	325030	329843	scaffold_6
9983	329943	335619	scaffold_6
9578	335719	349259	scaffold_6
4301	349359	353515	scaffold_6
9786	353615	355527	scaffold_6
9837	355627	361237	scaffold_6
10360	361337	369712	scaffold_6
647	369812	373233	scaffold_6
9352	373333	396018	scaffold_6
3498	396118	397644	scaffold_6
9265	397744	401460	scaffold_6
9499	401560	404736	scaffold_6
9262	0	1822	scaffold_7
1176	1922	5281	scaffold_7
938	5381	7806	scaffold_7
9257	7906	10746	scaffold_7
10393	10846	24557	scaffold_7
3251	24657	27589	scaffold_7
5587	27689	29245	scaffold_7
9559	29345	31608	scaffold_7
9866	31708	40389	scaffold_7
9956	40489	46314	scaffold_7
9470	46414	50365	scaffold_7
9992	50465	52710	scaffold_7
9238	52810	54045	scaffold_7
9721	54145	58968	scaffold_7
10087	59068	64676	scaffold_7
4228	64776	66837	scaffold_7
349	66937	68582	scaffold_7
9689	68682	70357	scaffold_7
9185	70457	89245	scaffold_7
9080	89345	106536	scaffold_7
9860	106636	115567	scaffold_7
9240	115667	118818	scaffold_7
69	118918	120754	scaffold_7
9132	120854	124103	scaffold_7
9321	124203	130136	scaffold_7
9958	130236	133173	scaffold_7
10057	133273	137483	scaffold_7
710	137583	139317	scaffold_7
9699	139417	142905	scaffold_7
6008	143005	144544	scaffold_7
9371	144644	168945	scaffold_7
5570	169045	173860	scaffold_7
10454	173960	183155	scaffold_7
7382	183255	184654	scaffold_7
9287	184754	193251	scaffold_7
9360	193351	197994	scaffold_7
9928	198094	209422	scaffold_7
6727	209522	210856	scaffold_7
9351	210956	214689	scaffold_7
10084	214789	217475	scaffold_7
5274	217575	224390	scaffold_7
9087	224490	240844	scaffold_7
9093	240944	253851	scaffold_7
10334	253951	277726	scaffold_7
9278	277826	280089	scaffold_7
9614	280189	282526	scaffold_7
9429	282626	284499	scaffold_7
10074	284599	287589	scaffold_7
10208	287689	296367	scaffold_7
10275	296467	300159	scaffold_7
9878	300259	305515	scaffold_7
9115	305615	308045	scaffold_7
9794	308145	310826	scaffold_7
9667	310926	313811	scaffold_7
9508	313911	317886	scaffold_7
9426	317986	319252	scaffold_7
9970	319352	326601	scaffold_7
10467	326701	335689	scaffold_7
9980	335789	342907	scaffold_7
9795	343007	349376	scaffold_7
1634	349476	354220	scaffold_7
9119	354320	356787	scaffold_7
10207	356887	360342	scaffold_7
9963	360442	368720	scaffold_7
9517	368820	376194	scaffold_7
9693	376294	387058	scaffold_7
10434	387158	394772	scaffold_7
9417	394872	396457	scaffold_7
9440	396557	408291	scaffold_7
9796	408391	413290	scaffold_7
10072	413390	416965	scaffold_7
4203	417065	420858	scaffold_7
4861	420958	422534	scaffold_7
3376	422634	424772	scaffold_7
9587	424872	427565	scaffold_7
9445	427665	430008	scaffold_7
9095	430108	432429	scaffold_7
9205	0	4965	scaffold_8
10023	5065	8707	scaffold_8
4139	8807	12207	scaffold_8
7169	12307	13531	scaffold_8
9547	13631	22655	scaffold_8
10148	22755	42922	scaffold_8
9812	43022	58190	scaffold_8
9674	58290	61145	scaffold_8
9282	61245	63767	scaffold_8
9483	63867	66862	scaffold_8
10384	66962	68260	scaffold_8
10323	68360	72642	scaffold_8
6279	72742	74263	scaffold_8
9947	74363	75667	scaffold_8
9515	75767	77648	scaffold_8
9331	77748	81322	scaffold_8
9745	81422	83363	scaffold_8
10307	83463	91708	scaffold_8
9165	91808	108235	scaffold_8
3735	108335	110728	scaffold_8
3541	110828	114208	scaffold_8
10366	114308	119378	scaffold_8
10344	119478	153072	scaffold_8
9972	153172	155673	scaffold_8
9411	155773	169526	scaffold_8
9936	169626	172397	scaffold_8
9335	172497	178305	scaffold_8
9188	178405	183328	scaffold_8
9263	183428	192908	scaffold_8
10433	193008	207889	scaffold_8
4876	207989	210850	scaffold_8
6311	210950	213920	scaffold_8
9612	214020	226687	scaffold_8
9520	226787	229348	scaffold_8
7138	229448	231489	scaffold_8
10102	231589	233142	scaffold_8
9591	233242	234568	scaffold_8
9135	234668	237293	scaffold_8
9620	237393	239859	scaffold_8
9577	239959	275127	scaffold_8
10267	275227	282365	scaffold_8
10370	282465	290010	scaffold_8
9715	290110	291845	scaffold_8
9491	291945	301993	scaffold_8
5114	302093	310455	scaffold_8
10114	310555	312581	scaffold_8
9705	312681	314848	scaffold_8
9938	314948	322678	scaffold_8
10066	322778	332011	scaffold_8
10061	332111	336569	scaffold_8
10098	336669	341315	scaffold_8
10257	341415	342750	scaffold_8
379	342850	346454	scaffold_8
7394	346554	348712	scaffold_8
6049	348812	350976	scaffold_8
2034	351076	352532	scaffold_8
9725	352632	359277	scaffold_8
3101	359377	361345	scaffold_8
6175	361445	363285	scaffold_8
10110	363385	366542	scaffold_8
10249	366642	372832	scaffold_8
10005	372932	376263	scaffold_8
9933	376363	379228	scaffold_8
9398	379328	386270	scaffold_8
5074	386370	389341	scaffold_8
9545	389441	393324	scaffold_8
4699	393424	395724	scaffold_8
2418	395824	397119	scaffold_8
9962	397219	408330	scaffold_8
10302	408430	410796	scaffold_8
9808	410896	416939	scaffold_8
1365	417039	424630	scaffold_8
10411	424730	434281	scaffold_8
9638	434381	440862	scaffold_8
9634	440962	443412	scaffold_8
10261	443512	453409	scaffold_8
9602	453509	457701	scaffold_8
9760	457801	459646	scaffold_8
9362	459746	469667	scaffold_8
9296	469767	472164	scaffold_8
9184	472264	475483	scaffold_8
9747	475583	482649	scaffold_8
10273	482749	508096	scaffold_8
7267	508196	510155	scaffold_8
9523	510255	531953	scaffold_8
10417	532053	536782	scaffold_8
10368	536882	541623	scaffold_8
10241	541723	552460	scaffold_8
10471	552560	561045	scaffold_8
9701	561145	565507	scaffold_8
10373	565607	581612	scaffold_8
10263	581712	589614	scaffold_8
9273	589714	593437	scaffold_8
638	593537	595108	scaffold_8
9428	595208	611723	scaffold_8
9737	611823	619241	scaffold_8
9225	619341	622732	scaffold_8
9626	622832	625740	scaffold_8
9847	625840	628384	scaffold_8
10442	628484	635838	scaffold_8
99	635938	637457	scaffold_8
5272	637557	639349	scaffold_8
9443	639449	642773	scaffold_8
10426	642873	645909	scaffold_8
9555	646009	649091	scaffold_8
5974	649191	650956	scaffold_8
9979	651056	665664	scaffold_8
9261	0	8453	scaffold_9
10369	8553	27614	scaffold_9
5467	27714	31423	scaffold_9
10045	31523	36742	scaffold_9
10002	36842	46034	scaffold_9
10418	46134	48606	scaffold_9
9420	48706	66684	scaffold_9
10409	66784	69727	scaffold_9
10424	69827	73662	scaffold_9
9739	73762	84517	scaffold_9
10143	84617	89785	scaffold_9
10012	0	13343	scaffold_10
9765	13443	29586	scaffold_10
9206	29686	37124	scaffold_10
168	37224	43868	scaffold_10
10191	43968	46737	scaffold_10
10320	0	9935	scaffold_11
6765	10035	11473	scaffold_11
2572	11573	14175	scaffold_11
10132	14275	29923	scaffold_11
9875	30023	69980	scaffold_11
10137	70080	82893	scaffold_11
9611	82993	85286	scaffold_11
9581	85386	89716	scaffold_11
9156	89816	91456	scaffold_11
9779	91556	105497	scaffold_11
9922	105597	109274	scaffold_11
9640	0	19427	scaffold_12
10308	19527	41959	scaffold_12
10140	0	4463	scaffold_13
10338	4563	7958	scaffold_13
10042	8058	11177	scaffold_13
9418	11277	19289	scaffold_13
7322	19389	20770	scaffold_13
9897	20870	50934	scaffold_13
9203	51034	56750	scaffold_13
9900	56850	58625	scaffold_13
5322	58725	60650	scaffold_13
9534	60750	66434	scaffold_13
9365	66534	76361	scaffold_13
4001	0	8294	scaffold_14
9633	8394	14336	scaffold_14
9869	0	29491	scaffold_15
9805	29591	44606	scaffold_15
9974	44706	53945	scaffold_15
1115	54045	56739	scaffold_15
10389	56839	61405	scaffold_15
10243	0	5758	scaffold_16
9449	0	3545	scaffold_17
10067	0	5200	scaffold_18
10123	0	1542	scaffold_19
2670	1642	2902	scaffold_19
3693	3002	6089	scaffold_19
9161	6189	12325	scaffold_19
9800	12425	16673	scaffold_19
9757	0	1460	scaffold_20
9744	1560	4472	scaffold_20
2191	4572	8260	scaffold_20
10473	0	2106	scaffold_21
9627	0	3851	scaffold_22
9643	0	11482	scaffold_23
9377	11582	18592	scaffold_23
5007	0	6700	scaffold_24
10041	0	5781	scaffold_25
1632	0	1473	scaffold_26
9450	1573	3376	scaffold_26
